timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:23:34.823,-851,15,628,-793,-27770,-4150
2025-10-11 16:23:34.824,-890,19,645,-1159,15182,-6591
2025-10-11 16:23:34.825,-901,24,628,6835,-13382,-8300
2025-10-11 16:23:34.882,-894,59,642,7812,18951,-11840
2025-10-11 16:23:34.882,-830,61,655,13305,-9553,-13366
2025-10-11 16:23:34.921,-815,71,691,10803,26442,-14526
2025-10-11 16:23:34.923,-812,-152,675,6591,-2305,4318
2025-10-11 16:23:34.924,-654,132,923,-4882,31371,9811
2025-10-11 16:23:34.970,-438,20,776,-6652,6163,-22399
2025-10-11 16:23:34.970,-297,-79,820,7141,17271,-10742
2025-10-11 16:23:35.019,-142,10,812,2380,-28489,854
2025-10-11 16:23:35.019,-59,38,861,-10070,11672,6896
2025-10-11 16:23:35.020,24,14,871,-22827,-12421,-2807
2025-10-11 16:23:35.067,29,-70,915,-11596,-27664,-4760
2025-10-11 16:23:35.068,-12,-146,964,8666,5417,4943
2025-10-11 16:23:35.116,-37,-96,1000,32104,16342,16784
2025-10-11 16:23:35.117,-20,-22,1005,19165,10117,23193
2025-10-11 16:23:35.168,115,13,1047,-1342,14389,-3601
2025-10-11 16:23:35.168,84,-2,988,-549,-28320,-5920
2025-10-11 16:23:35.168,52,-34,1020,4089,-8850,13977
2025-10-11 16:23:35.215,47,-16,1023,366,-3479,28381
2025-10-11 16:23:35.217,59,-52,1070,-8361,-793,26184
2025-10-11 16:23:35.262,84,-62,1089,-8605,-1403,-3540
2025-10-11 16:23:35.264,22,-62,1048,8972,427,-7507
2025-10-11 16:23:35.264,25,-14,1039,12451,732,-305
2025-10-11 16:23:35.311,26,24,1058,1098,915,5371
2025-10-11 16:23:35.312,36,9,1075,-18188,1281,2563
2025-10-11 16:23:35.360,45,-86,1066,-10559,3845,-2563
2025-10-11 16:23:35.361,10,-76,1065,3051,6103,-61
2025-10-11 16:23:35.361,23,-19,1052,427,2685,1647
2025-10-11 16:23:35.421,26,-26,1043,-7995,1770,1770
2025-10-11 16:23:35.422,32,-54,1036,-11352,3112,-1770
2025-10-11 16:23:35.464,15,-84,1035,-3234,6591,305
2025-10-11 16:23:35.464,12,-75,1039,1770,5493,671
