timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:00.976,86,-111,1053,3601,671,-915
2025-10-11 16:15:00.977,91,-102,1045,5310,1098,-1281
2025-10-11 16:15:01.010,91,-86,1026,2502,1953,-854
2025-10-11 16:15:01.010,87,-111,1012,4211,1159,-1098
2025-10-11 16:15:01.010,79,-102,1002,7202,-244,-793
2025-10-11 16:15:01.055,77,-81,996,9094,-915,-854
2025-10-11 16:15:01.055,82,-61,997,7263,-976,-1403
2025-10-11 16:15:01.096,86,-75,1003,5371,-1403,-2868
2025-10-11 16:15:01.097,86,-87,1005,5310,-1953,-3662
2025-10-11 16:15:01.098,89,-104,1012,5554,-2502,-4089
2025-10-11 16:15:01.193,86,-112,1016,7202,-3723,-3540
2025-10-11 16:15:01.194,97,-113,1021,9887,-2990,-1831
2025-10-11 16:15:01.194,95,-101,1061,14404,-1647,-61
2025-10-11 16:15:01.195,83,-107,1043,21240,-3051,854
2025-10-11 16:15:01.242,74,-107,1059,-31418,-6958,915
2025-10-11 16:15:01.243,92,-70,1061,-18661,-9948,915
2025-10-11 16:15:01.243,111,-42,1061,-7797,-9826,488
2025-10-11 16:15:01.297,103,-40,1040,5386,-9277,-366
2025-10-11 16:15:01.297,86,-64,1031,24307,-13305,-1403
2025-10-11 16:15:01.344,95,-14,1019,-21881,-20812,-976
2025-10-11 16:15:01.344,117,104,965,-18280,-22827,-2563
2025-10-11 16:15:01.344,117,147,962,-27496,-23132,-3479
2025-10-11 16:15:01.389,130,89,1005,-18585,-29663,-2929
2025-10-11 16:15:01.391,155,161,974,-6622,-29663,-3784
2025-10-11 16:15:01.437,145,248,936,-6134,-28747,-3967
2025-10-11 16:15:01.438,155,294,918,-9918,-29663,-2807
2025-10-11 16:15:01.438,173,323,935,-8087,32639,-3662
2025-10-11 16:15:01.486,186,317,904,4242,29587,-7019
2025-10-11 16:15:01.487,182,312,861,22065,27512,-11352
2025-10-11 16:15:01.534,188,323,838,-19607,22629,-11047
2025-10-11 16:15:01.535,250,433,776,-197,18784,-8544
2025-10-11 16:15:01.592,282,600,688,-1967,23483,-7507
2025-10-11 16:15:01.592,291,688,568,-29372,-26550,-305
2025-10-11 16:15:01.593,297,611,565,-20278,-18249,9826
2025-10-11 16:15:01.639,298,694,506,1267,-14892,12207
2025-10-11 16:15:01.639,280,1048,386,-16311,-15380,10131
2025-10-11 16:15:01.681,291,1171,348,-9063,-15136,7324
2025-10-11 16:15:01.681,286,1022,376,21011,-14892,6408
2025-10-11 16:15:01.682,296,933,373,11734,-15808,6774
2025-10-11 16:15:01.729,301,959,354,10574,-17150,-976
2025-10-11 16:15:01.730,305,1034,332,-10849,-17028,-2319
2025-10-11 16:15:01.779,320,972,319,31799,-12573,-2929
2025-10-11 16:15:01.779,312,880,337,32531,-7568,2685
2025-10-11 16:15:01.780,323,954,314,-32761,-4882,2319
2025-10-11 16:15:01.882,314,1035,285,17150,-2136,1708
2025-10-11 16:15:01.882,316,1055,279,-4150,793,2868
2025-10-11 16:15:01.882,314,954,301,-13305,2319,2014
2025-10-11 16:15:01.882,300,916,300,-4089,1953,183
