timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:12:33.480,-35,42,1031,-671,-915,366
2025-10-11 16:12:33.534,-36,28,1039,-427,-488,-122
2025-10-11 16:12:33.535,-40,23,1043,671,-915,-183
2025-10-11 16:12:33.578,-32,28,1036,671,-610,-305
2025-10-11 16:12:33.580,-26,26,1035,-305,122,-122
2025-10-11 16:12:33.581,-30,16,1034,-183,183,122
2025-10-11 16:12:33.625,-33,20,1034,244,-244,549
2025-10-11 16:12:33.625,-31,29,1032,-1037,61,549
2025-10-11 16:12:33.674,-35,27,1034,-1342,488,244
2025-10-11 16:12:33.675,-37,24,1036,-671,244,0
2025-10-11 16:12:33.675,-37,28,1030,-61,610,-122
2025-10-11 16:12:33.722,-37,29,1029,-488,1098,-61
2025-10-11 16:12:33.723,-35,17,1027,-305,1159,-610
2025-10-11 16:12:33.772,-35,14,1019,610,976,-854
2025-10-11 16:12:33.773,-40,19,1014,732,671,0
2025-10-11 16:12:33.773,-34,28,1014,-366,305,244
2025-10-11 16:12:33.825,-42,31,1018,-1342,427,122
2025-10-11 16:12:33.825,-32,23,1026,-1586,854,-427
2025-10-11 16:12:33.870,-36,26,1025,-1892,1403,-183
2025-10-11 16:12:33.872,-37,38,1017,-5310,2502,-183
2025-10-11 16:12:33.873,-35,49,1017,-11901,3601,-61
2025-10-11 16:12:33.918,-35,49,1013,-20690,4211,671
2025-10-11 16:12:33.918,-37,53,1007,32516,4760,732
2025-10-11 16:12:33.967,-46,13,1023,21530,5432,488
2025-10-11 16:12:33.967,-36,-34,1031,18234,6042,-61
2025-10-11 16:12:34.015,-46,-60,1028,18906,7080,976
2025-10-11 16:12:34.016,-52,-73,1026,18784,8117,1098
2025-10-11 16:12:34.016,-54,-51,1023,5112,8728,-305
2025-10-11 16:12:34.085,-47,0,988,-21194,10681,-2014
2025-10-11 16:12:34.085,-45,-33,987,11505,12207,-1708
2025-10-11 16:12:34.114,-58,-217,980,-886,15319,-1525
2025-10-11 16:12:34.115,-72,-307,982,2838,17456,-1220
2025-10-11 16:12:34.115,-82,-348,967,10772,17456,-1037
2025-10-11 16:12:34.162,-90,-371,944,16815,16113,-976
2025-10-11 16:12:34.163,-86,-322,917,8209,14587,-2319
2025-10-11 16:12:34.210,-91,-375,878,-2656,14526,-244
2025-10-11 16:12:34.211,-87,-467,859,-6257,14160,-793
2025-10-11 16:12:34.212,-90,-490,819,-12909,14587,-2319
2025-10-11 16:12:34.259,-97,-521,768,-22370,15258,-2685
2025-10-11 16:12:34.260,-98,-602,735,-25544,16357,-2807
2025-10-11 16:12:34.307,-100,-607,694,31508,17272,-5920
2025-10-11 16:12:34.308,-107,-617,627,18630,19165,-7141
2025-10-11 16:12:34.372,-108,-779,586,21377,22583,-5615
2025-10-11 16:12:34.372,-118,-817,545,28151,24597,-9277
2025-10-11 16:12:34.372,-116,-827,477,31753,26611,-11230
2025-10-11 16:12:34.407,-125,-889,438,-28595,28625,-12023
2025-10-11 16:12:34.407,-125,-938,401,-19928,29602,-12512
2025-10-11 16:12:34.454,-106,-979,343,-2717,-31174,-12756
2025-10-11 16:12:34.455,-109,-916,271,-5402,-29526,-14770
2025-10-11 16:12:34.456,-104,-987,224,-3266,-28610,-12145
2025-10-11 16:12:34.503,-118,-1029,188,5645,-27512,-10375
2025-10-11 16:12:34.503,-117,-1045,141,19500,-27878,-7568
2025-10-11 16:12:34.551,-118,-1011,113,21270,-32028,-8789
2025-10-11 16:12:34.552,-112,-991,57,24749,29357,-6408
2025-10-11 16:12:34.553,-118,-1056,20,-28030,24902,-61
2025-10-11 16:12:34.600,-123,-1062,0,-12344,20141,2502
2025-10-11 16:12:34.601,-110,-1055,-30,4745,16662,1892
2025-10-11 16:12:34.660,-112,-1035,-46,21774,12268,-3479
2025-10-11 16:12:34.660,-112,-970,-67,21652,9033,-6591
2025-10-11 16:12:34.702,-108,-973,-93,20676,7934,-6591
2025-10-11 16:12:34.702,-99,-1025,-116,26352,8850,-3173
2025-10-11 16:12:34.702,-97,-1052,-131,-26306,10620,-1525
2025-10-11 16:12:34.746,-91,-1044,-133,-9399,10437,1770
2025-10-11 16:12:34.747,-110,-1033,-140,3479,8850,976
